mode_id,T1_C,switch_density,hold_h,lower_boundary_present,upper_boundary_present,T_lower_density_C,T_upper_growth_C,success_count,success_min_T2_C,success_max_T2_C,finite_window,window_width_C,boundary_gap_C
closed_rate_100x,1400,0.85,40,True,True,1175.0,1125,0,,,False,,-50.0
closed_rate_100x,1400,0.88,20,True,True,1275.0,1125,0,,,False,,-150.0
closed_rate_100x,1400,0.88,40,True,True,1150.0,1100,0,,,False,,-50.0
closed_rate_100x,1400,0.9,20,True,True,1250.0,1075,0,,,False,,-175.0
closed_rate_100x,1400,0.9,40,True,True,1000.0,1050,0,,,False,,50.0
closed_rate_100x,1450,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_100x,1450,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_100x,1450,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_100x,1450,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_100x,1450,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_100x,1450,0.85,40,True,True,1175.0,1125,0,,,False,,-50.0
closed_rate_100x,1450,0.88,20,True,True,1275.0,1125,0,,,False,,-150.0
closed_rate_100x,1450,0.88,40,True,True,1150.0,1100,0,,,False,,-50.0
closed_rate_100x,1450,0.9,20,True,True,1250.0,1075,0,,,False,,-175.0
closed_rate_100x,1450,0.9,40,True,True,1000.0,1050,0,,,False,,50.0
closed_rate_100x,1500,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_100x,1500,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_100x,1500,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_100x,1500,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_100x,1500,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_100x,1500,0.85,40,True,True,1175.0,1125,0,,,False,,-50.0
closed_rate_100x,1500,0.88,20,True,True,1275.0,1125,0,,,False,,-150.0
closed_rate_100x,1500,0.88,40,True,True,1150.0,1100,0,,,False,,-50.0
closed_rate_100x,1500,0.9,20,True,True,1250.0,1075,0,,,False,,-175.0
closed_rate_100x,1500,0.9,40,True,True,1000.0,1050,0,,,False,,50.0
closed_rate_10x,1250,0.75,20,False,True,,1150,0,,,False,,
closed_rate_10x,1250,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1250,0.8,20,False,True,,1150,0,,,False,,
closed_rate_10x,1250,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1250,0.85,20,False,True,,1150,0,,,False,,
closed_rate_10x,1250,0.85,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1250,0.88,20,False,True,,1150,0,,,False,,
closed_rate_10x,1250,0.88,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1250,0.9,20,False,True,,1100,0,,,False,,
closed_rate_10x,1250,0.9,40,True,True,1175.0,1075,0,,,False,,-100.0
closed_rate_10x,1300,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1300,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1300,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1300,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1300,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1300,0.85,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1300,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1300,0.88,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1300,0.9,20,True,True,1275.0,1100,0,,,False,,-175.0
closed_rate_10x,1300,0.9,40,True,True,1175.0,1075,0,,,False,,-100.0
closed_rate_10x,1350,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1350,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1350,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1350,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1350,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1350,0.85,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1350,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1350,0.88,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1350,0.9,20,True,True,1250.0,1075,0,,,False,,-175.0
closed_rate_10x,1350,0.9,40,True,True,1150.0,1075,0,,,False,,-75.0
closed_rate_10x,1400,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1400,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1400,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1400,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1400,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1400,0.85,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1400,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1400,0.88,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1400,0.9,20,True,True,1250.0,1075,0,,,False,,-175.0
closed_rate_10x,1400,0.9,40,True,True,1150.0,1075,0,,,False,,-75.0
closed_rate_10x,1450,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1450,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1450,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1450,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1450,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1450,0.85,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1450,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1450,0.88,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1450,0.9,20,True,True,1250.0,1075,0,,,False,,-175.0
closed_rate_10x,1450,0.9,40,True,True,1150.0,1075,0,,,False,,-75.0
closed_rate_10x,1500,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1500,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1500,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1500,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1500,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1500,0.85,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1500,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_10x,1500,0.88,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_10x,1500,0.9,20,True,True,1250.0,1075,0,,,False,,-175.0
closed_rate_10x,1500,0.9,40,True,True,1150.0,1075,0,,,False,,-75.0
closed_rate_30x,1250,0.75,20,False,True,,1150,0,,,False,,
closed_rate_30x,1250,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1250,0.8,20,False,True,,1150,0,,,False,,
closed_rate_30x,1250,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1250,0.85,20,False,True,,1150,0,,,False,,
closed_rate_30x,1250,0.85,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1250,0.88,20,False,True,,1150,0,,,False,,
closed_rate_30x,1250,0.88,40,True,True,1175.0,1125,0,,,False,,-50.0
closed_rate_30x,1250,0.9,20,False,True,,1100,0,,,False,,
closed_rate_30x,1250,0.9,40,True,True,1150.0,1075,0,,,False,,-75.0
closed_rate_30x,1300,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1300,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1300,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1300,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1300,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1300,0.85,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1300,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1300,0.88,40,True,True,1175.0,1125,0,,,False,,-50.0
closed_rate_30x,1300,0.9,20,True,True,1250.0,1100,0,,,False,,-150.0
closed_rate_30x,1300,0.9,40,True,True,1125.0,1075,0,,,False,,-50.0
closed_rate_30x,1350,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1350,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1350,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1350,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1350,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1350,0.85,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1350,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1350,0.88,40,True,True,1175.0,1125,0,,,False,,-50.0
closed_rate_30x,1350,0.9,20,True,True,1250.0,1075,0,,,False,,-175.0
closed_rate_30x,1350,0.9,40,True,True,1100.0,1075,0,,,False,,-25.0
closed_rate_30x,1400,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1400,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1400,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1400,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1400,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1400,0.85,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1400,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1400,0.88,40,True,True,1175.0,1125,0,,,False,,-50.0
closed_rate_30x,1400,0.9,20,True,True,1250.0,1075,0,,,False,,-175.0
closed_rate_30x,1400,0.9,40,True,True,1100.0,1075,0,,,False,,-25.0
closed_rate_30x,1450,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1450,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1450,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1450,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1450,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1450,0.85,40,True,True,1175.0,1125,0,,,False,,-50.0
closed_rate_30x,1450,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1450,0.88,40,True,True,1175.0,1125,0,,,False,,-50.0
closed_rate_30x,1450,0.9,20,True,True,1250.0,1075,0,,,False,,-175.0
closed_rate_30x,1450,0.9,40,True,True,1100.0,1075,0,,,False,,-25.0
closed_rate_30x,1500,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1500,0.75,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1500,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1500,0.8,40,True,True,1200.0,1125,0,,,False,,-75.0
closed_rate_30x,1500,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1500,0.85,40,True,True,1175.0,1125,0,,,False,,-50.0
closed_rate_30x,1500,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_30x,1500,0.88,40,True,True,1175.0,1125,0,,,False,,-50.0
closed_rate_30x,1500,0.9,20,True,True,1250.0,1075,0,,,False,,-175.0
closed_rate_30x,1500,0.9,40,True,True,1100.0,1075,0,,,False,,-25.0
closed_rate_3x,1250,0.75,20,False,True,,1150,0,,,False,,
closed_rate_3x,1250,0.75,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1250,0.8,20,False,True,,1150,0,,,False,,
closed_rate_3x,1250,0.8,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1250,0.85,20,False,True,,1150,0,,,False,,
closed_rate_3x,1250,0.85,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1250,0.88,20,False,True,,1150,0,,,False,,
closed_rate_3x,1250,0.88,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1250,0.9,20,False,True,,1100,0,,,False,,
closed_rate_3x,1250,0.9,40,True,True,1225.0,1100,0,,,False,,-125.0
closed_rate_3x,1300,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1300,0.75,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1300,0.8,20,False,True,,1150,0,,,False,,
closed_rate_3x,1300,0.8,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1300,0.85,20,False,True,,1150,0,,,False,,
closed_rate_3x,1300,0.85,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1300,0.88,20,False,True,,1150,0,,,False,,
closed_rate_3x,1300,0.88,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1300,0.9,20,True,True,1275.0,1100,0,,,False,,-175.0
closed_rate_3x,1300,0.9,40,True,True,1200.0,1075,0,,,False,,-125.0
closed_rate_3x,1350,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1350,0.75,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1350,0.8,20,True,True,1300.0,1150,0,,,False,,-150.0
closed_rate_3x,1350,0.8,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1350,0.85,20,True,True,1300.0,1150,0,,,False,,-150.0
closed_rate_3x,1350,0.85,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1350,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1350,0.88,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1350,0.9,20,True,True,1275.0,1100,0,,,False,,-175.0
closed_rate_3x,1350,0.9,40,True,True,1200.0,1075,0,,,False,,-125.0
closed_rate_3x,1400,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1400,0.75,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1400,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1400,0.8,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1400,0.85,20,True,True,1300.0,1150,0,,,False,,-150.0
closed_rate_3x,1400,0.85,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1400,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1400,0.88,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1400,0.9,20,True,True,1275.0,1100,0,,,False,,-175.0
closed_rate_3x,1400,0.9,40,True,True,1200.0,1075,0,,,False,,-125.0
closed_rate_3x,1450,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1450,0.75,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1450,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1450,0.8,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1450,0.85,20,True,True,1300.0,1150,0,,,False,,-150.0
closed_rate_3x,1450,0.85,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1450,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1450,0.88,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1450,0.9,20,True,True,1275.0,1100,0,,,False,,-175.0
closed_rate_3x,1450,0.9,40,True,True,1200.0,1075,0,,,False,,-125.0
closed_rate_3x,1500,0.75,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1500,0.75,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1500,0.8,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1500,0.8,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1500,0.85,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1500,0.85,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1500,0.88,20,True,True,1275.0,1150,0,,,False,,-125.0
closed_rate_3x,1500,0.88,40,True,True,1225.0,1125,0,,,False,,-100.0
closed_rate_3x,1500,0.9,20,True,True,1275.0,1100,0,,,False,,-175.0
closed_rate_3x,1500,0.9,40,True,True,1200.0,1075,0,,,False,,-125.0
diagnostic_open_recovery,1250,0.75,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1250,0.75,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1250,0.8,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1250,0.8,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1250,0.85,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1250,0.85,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1250,0.88,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1250,0.88,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1250,0.9,20,True,True,1175.0,1150,0,,,False,,-25.0
diagnostic_open_recovery,1250,0.9,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1300,0.75,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1300,0.75,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1300,0.8,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1300,0.8,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1300,0.85,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1300,0.85,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1300,0.88,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1300,0.88,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1300,0.9,20,True,True,1175.0,1150,0,,,False,,-25.0
diagnostic_open_recovery,1300,0.9,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1350,0.75,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1350,0.75,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1350,0.8,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1350,0.8,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1350,0.85,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1350,0.85,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1350,0.88,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1350,0.88,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1350,0.9,20,True,True,1175.0,1150,0,,,False,,-25.0
diagnostic_open_recovery,1350,0.9,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1400,0.75,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1400,0.75,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1400,0.8,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1400,0.8,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1400,0.85,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1400,0.85,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1400,0.88,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1400,0.88,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1400,0.9,20,True,True,1175.0,1150,0,,,False,,-25.0
diagnostic_open_recovery,1400,0.9,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1450,0.75,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1450,0.75,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1450,0.8,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1450,0.8,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1450,0.85,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1450,0.85,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1450,0.88,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1450,0.88,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1450,0.9,20,True,True,1175.0,1150,0,,,False,,-25.0
diagnostic_open_recovery,1450,0.9,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1500,0.75,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1500,0.75,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1500,0.8,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1500,0.8,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1500,0.85,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1500,0.85,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1500,0.88,20,True,True,1175.0,1175,0,,,False,,0.0
diagnostic_open_recovery,1500,0.88,40,True,True,1150.0,1150,0,,,False,,0.0
diagnostic_open_recovery,1500,0.9,20,True,True,1175.0,1150,0,,,False,,-25.0
diagnostic_open_recovery,1500,0.9,40,True,True,1150.0,1150,0,,,False,,0.0
resolved_default,1250,0.75,20,False,True,,1150,0,,,False,,
resolved_default,1250,0.75,40,False,True,,1125,0,,,False,,
resolved_default,1250,0.8,20,False,True,,1150,0,,,False,,
resolved_default,1250,0.8,40,False,True,,1150,0,,,False,,
resolved_default,1250,0.85,20,False,True,,1150,0,,,False,,
resolved_default,1250,0.85,40,False,True,,1150,0,,,False,,
resolved_default,1250,0.88,20,False,True,,1150,0,,,False,,
resolved_default,1250,0.88,40,False,True,,1125,0,,,False,,
resolved_default,1250,0.9,20,False,True,,1100,0,,,False,,
resolved_default,1250,0.9,40,False,True,,1100,0,,,False,,
resolved_default,1300,0.75,20,False,True,,1150,0,,,False,,
resolved_default,1300,0.75,40,True,True,1250.0,1125,0,,,False,,-125.0
resolved_default,1300,0.8,20,False,True,,1150,0,,,False,,
resolved_default,1300,0.8,40,True,True,1250.0,1150,0,,,False,,-100.0
resolved_default,1300,0.85,20,False,True,,1150,0,,,False,,
resolved_default,1300,0.85,40,True,True,1250.0,1150,0,,,False,,-100.0
resolved_default,1300,0.88,20,False,True,,1150,0,,,False,,
resolved_default,1300,0.88,40,True,True,1250.0,1125,0,,,False,,-125.0
resolved_default,1300,0.9,20,False,True,,1100,0,,,False,,
resolved_default,1300,0.9,40,True,True,1225.0,1075,0,,,False,,-150.0
resolved_default,1350,0.75,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1350,0.75,40,True,True,1250.0,1125,0,,,False,,-125.0
resolved_default,1350,0.8,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1350,0.8,40,True,True,1250.0,1150,0,,,False,,-100.0
resolved_default,1350,0.85,20,False,True,,1150,0,,,False,,
resolved_default,1350,0.85,40,True,True,1250.0,1150,0,,,False,,-100.0
resolved_default,1350,0.88,20,False,True,,1150,0,,,False,,
resolved_default,1350,0.88,40,True,True,1250.0,1125,0,,,False,,-125.0
resolved_default,1350,0.9,20,True,True,1300.0,1100,0,,,False,,-200.0
resolved_default,1350,0.9,40,True,True,1225.0,1075,0,,,False,,-150.0
resolved_default,1400,0.75,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1400,0.75,40,True,True,1250.0,1125,0,,,False,,-125.0
resolved_default,1400,0.8,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1400,0.8,40,True,True,1250.0,1150,0,,,False,,-100.0
resolved_default,1400,0.85,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1400,0.85,40,True,True,1250.0,1150,0,,,False,,-100.0
resolved_default,1400,0.88,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1400,0.88,40,True,True,1250.0,1125,0,,,False,,-125.0
resolved_default,1400,0.9,20,True,True,1300.0,1100,0,,,False,,-200.0
resolved_default,1400,0.9,40,True,True,1225.0,1075,0,,,False,,-150.0
resolved_default,1450,0.75,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1450,0.75,40,True,True,1250.0,1125,0,,,False,,-125.0
resolved_default,1450,0.8,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1450,0.8,40,True,True,1250.0,1150,0,,,False,,-100.0
resolved_default,1450,0.85,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1450,0.85,40,True,True,1250.0,1150,0,,,False,,-100.0
resolved_default,1450,0.88,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1450,0.88,40,True,True,1250.0,1125,0,,,False,,-125.0
resolved_default,1450,0.9,20,True,True,1300.0,1100,0,,,False,,-200.0
resolved_default,1450,0.9,40,True,True,1225.0,1075,0,,,False,,-150.0
resolved_default,1500,0.75,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1500,0.75,40,True,True,1250.0,1125,0,,,False,,-125.0
resolved_default,1500,0.8,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1500,0.8,40,True,True,1250.0,1150,0,,,False,,-100.0
resolved_default,1500,0.85,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1500,0.85,40,True,True,1250.0,1150,0,,,False,,-100.0
resolved_default,1500,0.88,20,True,True,1300.0,1150,0,,,False,,-150.0
resolved_default,1500,0.88,40,True,True,1250.0,1125,0,,,False,,-125.0
resolved_default,1500,0.9,20,True,True,1300.0,1100,0,,,False,,-200.0
resolved_default,1500,0.9,40,True,True,1225.0,1075,0,,,False,,-150.0
